pin,address,lat,lon
16051160270000,1033 N LOMBARD AVE,41.90507046,-87.7806338
16051160280000,1031 N LOMBARD AVE,41.90496785,-87.78062977
16051160290000,1027 N LOMBARD AVE,41.90487626,-87.78063056
16051160300000,1025 N LOMBARD AVE,41.90479197,-87.78062638
16051160310000,1023 N LOMBARD AVE,41.90469307,-87.78063202
16051160320000,1021 N LOMBARD AVE,41.90460514,-87.78063278
16051160330000,1017 N LOMBARD AVE,41.90450986,-87.78062869
16051160340000,1015 N LOMBARD AVE,41.90441451,-87.78060988
16051160350000,1011 N LOMBARD AVE,41.90432655,-87.78060573
16051160360000,1009 N LOMBARD AVE,41.90424231,-87.78061137
16051160370000,1007 N LOMBARD AVE,41.90415067,-87.78060234
16051160380000,1005 N LOMBARD AVE,41.90405903,-87.78059332
16051160390000,1001 N LOMBARD AVE,41.9039637,-87.78057941
16051170010000,1050 N LOMBARD AVE,41.90569084,-87.78011728
16051170020000,1048 N LOMBARD AVE,41.90560657,-87.780118
16051170030000,1044 N LOMBARD AVE,41.90552597,-87.7801187
16051170040000,1042 N LOMBARD AVE,41.90543052,-87.78008026
16051170050000,1040 N LOMBARD AVE,41.90533879,-87.7800516
16051170060000,1036 N LOMBARD AVE,41.90524752,-87.7801211
16051170070000,1034 N LOMBARD AVE,41.90515588,-87.78011208
16051170080000,1032 N LOMBARD AVE,41.90505687,-87.7800933
16051170090000,1030 N LOMBARD AVE,41.90496527,-87.78009409
16051170100000,1026 N LOMBARD AVE,41.90489179,-87.78005056
16051170110000,1022 N LOMBARD AVE,41.90478088,-87.77984538
16051170120000,1020 N LOMBARD AVE,41.90463897,-87.78004845
16051170130000,1016 N LOMBARD AVE,41.90452539,-87.78004943
16051170140000,1014 N LOMBARD AVE,41.90442997,-87.7800159
16051170150000,1012 N LOMBARD AVE,41.90434589,-87.78005589
16051170160000,1010 N LOMBARD AVE,41.9042543,-87.78005668
16051170170000,1006 N LOMBARD AVE,41.90416637,-87.78005744
16051170180000,1004 N LOMBARD AVE,41.90407111,-87.78005826
16051170190000,1000 N LOMBARD AVE,41.90397947,-87.78004924
16051170200000,1051 N HAYES AVE,41.90569868,-87.77946445
16051170210000,1047 N HAYES AVE,41.90562175,-87.77946512
16051170220000,1045 N HAYES AVE,41.90553022,-87.77948063
16051170230000,1043 N HAYES AVE,41.90543487,-87.77946183
16051170240000,1041 N HAYES AVE,41.90534694,-87.77946259
16051170250000,1037 N HAYES AVE,41.90525892,-87.77944372
16051170260000,1035 N HAYES AVE,41.90516006,-87.77945929
16051170270000,1033 N HAYES AVE,41.90506833,-87.77943064
16051170280000,1031 N HAYES AVE,41.9049804,-87.7794314
16051170290000,1027 N HAYES AVE,41.90488148,-87.77943226
16051170300000,1025 N HAYES AVE,41.90480454,-87.77943292
16051170310000,1023 N HAYES AVE,41.90472011,-87.77939929
16051170320000,1019 N HAYES AVE,41.90461381,-87.77939115
16051170330000,1017 N HAYES AVE,41.90452955,-87.77939188
16051170340000,1015 N HAYES AVE,41.90444162,-87.77939264
16051170350000,1011 N HAYES AVE,41.90435369,-87.7793934
16051170360000,1009 N HAYES AVE,41.90426935,-87.7793794
16051170370000,1007 N HAYES AVE,41.90417412,-87.77938513
16051170380000,1005 N HAYES AVE,41.90408619,-87.77938589
16051170390000,1001 N HAYES AVE,41.90399814,-87.77936211
16051180010000,1050 N HAYES AVE,41.90569931,-87.77883007
16051180020000,1048 N HAYES AVE,41.90561879,-87.77885216
16051180030000,1044 N HAYES AVE,41.90553459,-87.77886761
16051180040000,1042 N HAYES AVE,41.90544305,-87.77887822
16051180050000,1040 N HAYES AVE,41.90535511,-87.77887898
16051180060000,1038 N HAYES AVE,41.90525988,-87.77888471
16051180070000,1034 N HAYES AVE,41.90517183,-87.77886093
16051180080000,1032 N HAYES AVE,41.90509489,-87.7788616
16051180090000,1028 N HAYES AVE,41.90499597,-87.77886245
16051180100000,1026 N HAYES AVE,41.90490064,-87.77884855
16051180110000,1024 N HAYES AVE,41.9048164,-87.77885419
16051180120000,1022 N HAYES AVE,41.90472847,-87.77885495
16051180130000,1018 N HAYES AVE,41.90462604,-87.77885093
16051180140000,1016 N HAYES AVE,41.90453079,-87.77885175
16051180150000,1014 N HAYES AVE,41.90444286,-87.77885251
16051180160000,1010 N HAYES AVE,41.90435119,-87.77883858
16051180170000,1008 N HAYES AVE,41.9042596,-87.77883938
16051180180000,1006 N HAYES AVE,41.90417528,-87.77883029
16051180190000,1004 N HAYES AVE,41.90407636,-87.77883115
16051180200000,1000 N HAYES AVE,41.90399559,-87.77879749
16051180210000,1051 N TAYLOR AVE,41.90570926,-87.77820794
16051180220000,1047 N TAYLOR AVE,41.90562294,-87.77819459
16051180230000,1045 N TAYLOR AVE,41.90554234,-87.77819528
16051180240000,1043 N TAYLOR AVE,41.90545807,-87.77819601
16051180250000,1039 N TAYLOR AVE,41.90535907,-87.77818215
16051180260000,1037 N TAYLOR AVE,41.90526023,-87.77819773
16051180270000,1035 N TAYLOR AVE,41.90517962,-87.77819843
16051180280000,1033 N TAYLOR AVE,41.90508798,-87.7781894
16051180290000,1031 N TAYLOR AVE,41.90499634,-87.77818038
16051180300000,1029 N TAYLOR AVE,41.90490853,-87.77820568
16051180310000,1025 N TAYLOR AVE,41.90482046,-87.778177
16051180320000,1023 N TAYLOR AVE,41.90472886,-87.77817779
16051180330000,1019 N TAYLOR AVE,41.90463356,-87.7781688
16051180340000,1017 N TAYLOR AVE,41.90454948,-87.77818867
16051180350000,1015 N TAYLOR AVE,41.90445422,-87.77818949
16051180360000,1011 N TAYLOR AVE,41.90435896,-87.77819032
16051180370000,1009 N TAYLOR AVE,41.90427467,-87.77818613
16051180380000,1007 N TAYLOR AVE,41.90418305,-87.77818202
16051180390000,1005 N TAYLOR AVE,41.90409146,-87.77818281
16051180400000,1001 N TAYLOR AVE,41.90399259,-87.77819349
16051190010000,1050 N TAYLOR AVE,41.90573241,-87.77758646
16051190020000,1048 N TAYLOR AVE,41.90563096,-87.7775809
16051190030000,1046 N TAYLOR AVE,41.90555421,-87.77762083
16051190040000,1042 N TAYLOR AVE,41.90547361,-87.77762153
16051190050000,1040 N TAYLOR AVE,41.90536729,-87.77760773
16051190060000,1036 N TAYLOR AVE,41.90527936,-87.77760849
16051190070000,1034 N TAYLOR AVE,41.90518779,-87.77761419
16051190080000,1032 N TAYLOR AVE,41.90509981,-87.77760514
16051190090000,1030 N TAYLOR AVE,41.90501186,-87.777601
16051190100000,1028 N TAYLOR AVE,41.90492026,-87.77760179
16051190110000,1024 N TAYLOR AVE,41.90482867,-87.77760258
16051190120000,1022 N TAYLOR AVE,41.90473708,-87.77760338
16051190130000,1020 N TAYLOR AVE,41.90464912,-87.77759923
16051190140000,1016 N TAYLOR AVE,41.90456085,-87.77760478
16051190150000,1012 N TAYLOR AVE,41.90448016,-87.77758585
16051190160000,1010 N TAYLOR AVE,41.9043923,-87.77760134
16051190170000,1008 N TAYLOR AVE,41.9043007,-87.77760213
16051190180000,1006 N TAYLOR AVE,41.90420911,-87.77760293
16051190190000,1004 N TAYLOR AVE,41.90412848,-87.77759872
16051190200000,1000 N TAYLOR AVE,41.90402958,-87.77760448
16051190210000,1051 N HUMPHREY AVE,41.90573302,-87.77697263
16051190220000,1047 N HUMPHREY AVE,41.90559873,-87.77699727
16051190230000,1043 N HUMPHREY AVE,41.90548865,-87.77696387
16051190240000,1041 N HUMPHREY AVE,41.905346,-87.77701418
16051190250000,1037 N HUMPHREY AVE,41.90525053,-87.77697084
16051190260000,1033 N HUMPHREY AVE,41.90513325,-87.77696205
16051190270000,1031 N HUMPHREY AVE,41.90501972,-87.77697285
16051190280000,1027 N HUMPHREY AVE,41.90490597,-87.77693948
16051190290000,1023 N HUMPHREY AVE,41.90476697,-87.77698486
16051190300000,1019 N HUMPHREY AVE,41.90467885,-87.77694636
16051190310000,1017 N HUMPHREY AVE,41.90458354,-87.77695625
16051190320000,1015 N HUMPHREY AVE,41.90449195,-87.77695705
16051190330000,1013 N HUMPHREY AVE,41.90440768,-87.77695778
16051190340000,1009 N HUMPHREY AVE,41.90431257,-87.77698805
16051190350000,1007 N HUMPHREY AVE,41.90421705,-87.7769349
16051190360000,1005 N HUMPHREY AVE,41.90414013,-87.77694047
16051190370000,1001 N HUMPHREY AVE,41.90403764,-87.77696099
16051200010000,1050 N HUMPHREY AVE,41.90573974,-87.77642462
16051200020000,1046 N HUMPHREY AVE,41.90564726,-87.7764079
16051200030000,1044 N HUMPHREY AVE,41.905552,-87.77640873
16051200040000,1042 N HUMPHREY AVE,41.90546036,-87.7763997
16051200050000,1040 N HUMPHREY AVE,41.90536877,-87.7764005
16051200060000,1036 N HUMPHREY AVE,41.9052772,-87.77640621
16051200070000,1034 N HUMPHREY AVE,41.90518565,-87.77641682
16051200080000,1032 N HUMPHREY AVE,41.90508292,-87.77638826
16051200090000,1030 N HUMPHREY AVE,41.90499866,-87.77638899
16051200100000,1026 N HUMPHREY AVE,41.90489974,-87.77638985
16051200110000,1024 N HUMPHREY AVE,41.90480079,-87.77638581
16051200120000,1018 N HUMPHREY AVE,41.90467625,-87.77639167
16051200130000,1016 N HUMPHREY AVE,41.90458472,-87.77640719
16051200140000,1014 N HUMPHREY AVE,41.90449311,-87.77640308
16051200150000,1010 N HUMPHREY AVE,41.90441241,-87.77638415
16051200160000,1008 N HUMPHREY AVE,41.90431715,-87.77638498
16051200170000,1006 N HUMPHREY AVE,41.9042292,-87.77638083
16051200180000,1002 N HUMPHREY AVE,41.90413387,-87.77636694
16051200190000,1000 N HUMPHREY AVE,41.90404963,-87.77637258
16051200200000,1350 N AUSTIN BLVD,41.90569794,-87.77569771
16051200210000,1346 N AUSTIN BLVD,41.90557826,-87.77577966
16051200220000,1344 N AUSTIN BLVD,41.905483,-87.77578049
16051200230000,1340 N AUSTIN BLVD,41.90538056,-87.77581083
16051200240000,1338 N AUSTIN BLVD,41.90528897,-87.77581163
16051200250000,1336 N AUSTIN BLVD,41.90515698,-87.77579314
16051200260000,1332 N AUSTIN BLVD,41.90503971,-87.77578925
16051200270000,1328 N AUSTIN BLVD,41.90492612,-87.77578534
16051200280000,1324 N AUSTIN BLVD,41.9048089,-87.77579126
16051200290000,1322 N AUSTIN BLVD,41.90467684,-87.77575868
16051200300000,1320 N AUSTIN BLVD,41.90459976,-87.77572991
16051200310000,1316 N AUSTIN BLVD,41.90450814,-87.7757258
16051210010000,948 N RIDGELAND AVE,41.90367553,-87.78389131
16051210020000,946 N RIDGELAND AVE,41.9035876,-87.78389207
16051210030000,944 N RIDGELAND AVE,41.90349599,-87.78388794
16051210040000,942 N RIDGELAND AVE,41.90341167,-87.78387885
16051210050000,938 N RIDGELAND AVE,41.90332374,-87.78387961
16051210060000,936 N RIDGELAND AVE,41.90325047,-87.78388023
16051210070000,934 N RIDGELAND AVE,41.90315385,-87.78386131
16051210080000,930 N RIDGELAND AVE,41.9030598,-87.78386212
16051210090000,928 N RIDGELAND AVE,41.90297129,-87.78386288
16051210100000,926 N RIDGELAND AVE,41.90287718,-87.78384887
16051210110000,922 N RIDGELAND AVE,41.90279973,-87.78384953
16051210120000,920 N RIDGELAND AVE,41.90270012,-87.78384297
16051210130000,918 N RIDGELAND AVE,41.90261714,-87.78384369
16051210140000,916 N RIDGELAND AVE,41.9025231,-87.78384449
16051210150000,912 N RIDGELAND AVE,41.9024456,-87.78383559
16051210160000,910 N RIDGELAND AVE,41.90236255,-87.78382148
16051210170000,908 N RIDGELAND AVE,41.90227404,-87.78382224
16051210180000,904 N RIDGELAND AVE,41.90217993,-87.78380823
16051210190000,902 N RIDGELAND AVE,41.90209142,-87.78380899
16051210200000,900 N RIDGELAND AVE,41.90200837,-87.78379488
16051210210000,949 N HARVEY AVE,41.90368258,-87.7830865
16051210220000,947 N HARVEY AVE,41.90360195,-87.78308229
16051210230000,945 N HARVEY AVE,41.903514,-87.78307814
16051210240000,943 N HARVEY AVE,41.90342602,-87.78306908
16051210250000,939 N HARVEY AVE,41.903338,-87.7830502
16051210260000,937 N HARVEY AVE,41.90325373,-87.78305093
16051210270000,935 N HARVEY AVE,41.90317315,-87.78305653
16051210280000,931 N HARVEY AVE,41.90307051,-87.78304212
16051210290000,929 N HARVEY AVE,41.90298753,-87.78304283
16051210300000,927 N HARVEY AVE,41.90289349,-87.78304364
16051210310000,923 N HARVEY AVE,41.90280498,-87.7830444
16051210320000,921 N HARVEY AVE,41.902722,-87.78304511
16051210330000,919 N HARVEY AVE,41.90263353,-87.78305328
16051210340000,917 N HARVEY AVE,41.90255013,-87.78303965
16051210350000,915 N HARVEY AVE,41.90247268,-87.78304031
16051210360000,911 N HARVEY AVE,41.90238963,-87.78302621
16051210370000,909 N HARVEY AVE,41.90229006,-87.78302706
16051210380000,905 N HARVEY AVE,41.90220708,-87.78302777
16051210390000,903 N HARVEY AVE,41.90210751,-87.78302863
16051210400000,901 N HARVEY AVE,41.90202449,-87.78302193
16051220010000,948 N HARVEY AVE,41.90368687,-87.78248111
16051220020000,946 N HARVEY AVE,41.90358429,-87.78248199
16051220030000,942 N HARVEY AVE,41.90348537,-87.78248284
16051220040000,938 N HARVEY AVE,41.90338278,-87.78248372
16051220050000,936 N HARVEY AVE,41.90328013,-87.78246988
16051220060000,932 N HARVEY AVE,41.90319217,-87.78246572
16051220070000,930 N HARVEY AVE,41.90307682,-87.78245854
16051220080000,928 N HARVEY AVE,41.90297175,-87.78246686
16051220090000,924 N HARVEY AVE,41.90287196,-87.78242326
16051220100000,922 N HARVEY AVE,41.90276685,-87.78242416
16051220110000,920 N HARVEY AVE,41.90266724,-87.78241761
16051220120000,916 N HARVEY AVE,41.90255661,-87.78241856
16051220130000,914 N HARVEY AVE,41.90247178,-87.7824432
16051220140000,910 N HARVEY AVE,41.90236667,-87.7824441
16051220150000,906 N HARVEY AVE,41.9022671,-87.78244496
16051220160000,904 N HARVEY AVE,41.90216199,-87.78244586
16051220170000,900 N HARVEY AVE,41.90205688,-87.78244677
16051220180000,949 MAPLETON AVE,41.90369127,-87.78183312
16051220190000,947 MAPLETON AVE,41.90359587,-87.78180449
16051220200000,945 MAPLETON AVE,41.90348972,-87.78182504
16051220210000,941 MAPLETON AVE,41.90338354,-87.78184067
16051220220000,937 MAPLETON AVE,41.90328072,-87.78179248
16051220230000,935 MAPLETON AVE,41.90318544,-87.7817884
16051220240000,931 MAPLETON AVE,41.90308302,-87.78178154
16051220250000,929 MAPLETON AVE,41.90297795,-87.78178985
16051220260000,927 MAPLETON AVE,41.9028672,-87.78176857
16051220270000,925 MAPLETON AVE,41.90276759,-87.78176202
16051220280000,921 MAPLETON AVE,41.90266249,-87.78176293
16051220290000,917 MAPLETON AVE,41.90256844,-87.78176373
16051220300000,915 MAPLETON AVE,41.90247562,-87.78175497
16051220310000,911 MAPLETON AVE,41.90237605,-87.78175582
16051220320000,907 MAPLETON AVE,41.90227647,-87.78175668
16051220330000,905 MAPLETON AVE,41.90217137,-87.78175759
16051220340000,901 MAPLETON AVE,41.90207172,-87.78174362
16051230010000,948 MAPLETON AVE,41.90369946,-87.78124928
16051230020000,946 MAPLETON AVE,41.90359316,-87.78124037
16051230030000,942 MAPLETON AVE,41.90349062,-87.78125108
16051230040000,938 MAPLETON AVE,41.9033917,-87.78125193
16051230050000,936 MAPLETON AVE,41.90329276,-87.78124787
16051230060000,932 MAPLETON AVE,41.90319384,-87.78124872
16051230070000,930 MAPLETON AVE,41.90308591,-87.781231
16051230080000,928 MAPLETON AVE,41.90299187,-87.78123181
16051230090000,924 MAPLETON AVE,41.90287566,-87.7812254
16051230100000,922 MAPLETON AVE,41.90278162,-87.78122621
16051230110000,918 MAPLETON AVE,41.90267658,-87.78124193
16051230120000,916 MAPLETON AVE,41.90257683,-87.78120574
16051230130000,912 MAPLETON AVE,41.90248251,-87.7812209
16051230140000,910 MAPLETON AVE,41.90238293,-87.78122176
16051230150000,906 MAPLETON AVE,41.90227782,-87.78122267
16051230160000,904 MAPLETON AVE,41.90218375,-87.78121607
16051230170000,900 MAPLETON AVE,41.9020786,-87.78120956
16051230180000,949 N LOMBARD AVE,41.90371093,-87.78058663
16051230190000,945 N LOMBARD AVE,41.90361193,-87.78057276
16051230200000,943 N LOMBARD AVE,41.90350937,-87.78057855
16051230210000,941 N LOMBARD AVE,41.90339939,-87.78056478
16051230220000,937 N LOMBARD AVE,41.90330054,-87.78058035
16051230230000,935 N LOMBARD AVE,41.90319795,-87.78058124
16051230240000,931 N LOMBARD AVE,41.90309373,-87.7805566
16051230250000,929 N LOMBARD AVE,41.90298862,-87.78055751
16051230260000,927 N LOMBARD AVE,41.90288351,-87.78055841
16051230270000,923 N LOMBARD AVE,41.9027894,-87.7805444
16051230280000,921 N LOMBARD AVE,41.90268429,-87.78054531
16051230290000,917 N LOMBARD AVE,41.90258472,-87.78054617
16051230300000,915 N LOMBARD AVE,41.90248504,-87.7805248
16051230310000,911 N LOMBARD AVE,41.90238516,-87.78053523
16051230320000,907 N LOMBARD AVE,41.90229112,-87.78053604
16051230330000,905 N LOMBARD AVE,41.90218048,-87.78053699
16051230340000,901 N LOMBARD AVE,41.90208101,-87.78056008
16051240010000,948 N LOMBARD AVE,41.90373684,-87.78003146
16051240020000,946 N LOMBARD AVE,41.90364158,-87.78003228
16051240030000,942 N LOMBARD AVE,41.903539,-87.78003316
16051240040000,938 N LOMBARD AVE,41.90344374,-87.78003399
16051240050000,936 N LOMBARD AVE,41.90334115,-87.78003487
16051240060000,932 N LOMBARD AVE,41.9032311,-87.78000637
16051240070000,930 N LOMBARD AVE,41.90313637,-87.78002964
16051240080000,928 N LOMBARD AVE,41.90303127,-87.78003055
16051240090000,924 N LOMBARD AVE,41.90291502,-87.78001673
16051240100000,922 N LOMBARD AVE,41.90281541,-87.78001018
16051240110000,920 N LOMBARD AVE,41.90271031,-87.78001109
16051240120000,916 N LOMBARD AVE,41.90261069,-87.78000454
16051240130000,914 N LOMBARD AVE,41.90249872,-87.77999115
16051240140000,910 N LOMBARD AVE,41.90239907,-87.77997719
16051240150000,906 N LOMBARD AVE,41.90228847,-87.77998555
16051240160000,904 N LOMBARD AVE,41.90218875,-87.77995678
16051240170000,900 N LOMBARD AVE,41.90209467,-87.77995018
16051240180000,949 N HAYES AVE,41.90371981,-87.77938831
16051240190000,947 N HAYES AVE,41.90362453,-87.77938423
16051240200000,943 N HAYES AVE,41.90351828,-87.77938515
16051240210000,941 N HAYES AVE,41.90341198,-87.77937625
16051240220000,937 N HAYES AVE,41.9033094,-87.77937714
16051240230000,935 N HAYES AVE,41.90322501,-87.77935333
16051240240000,931 N HAYES AVE,41.9031151,-87.77935428
16051240250000,929 N HAYES AVE,41.9030139,-87.77936308
16051240260000,927 N HAYES AVE,41.90291226,-87.77936745
16051240270000,923 N HAYES AVE,41.90281057,-87.77936134
16051240280000,921 N HAYES AVE,41.90270243,-87.77936926
16051240290000,917 N HAYES AVE,41.90259549,-87.77933728
16051240300000,915 N HAYES AVE,41.90250295,-87.77931632
16051240310000,911 N HAYES AVE,41.90240891,-87.77931713
16051240320000,907 N HAYES AVE,41.90230377,-87.77931063
16051240330000,905 N HAYES AVE,41.90219866,-87.77931154
16051240340000,901 N HAYES AVE,41.90209355,-87.77931245
16051250010000,948 N HAYES AVE,41.90372443,-87.77879002
16051250020000,946 N HAYES AVE,41.90362185,-87.77879091
16051250030000,942 N HAYES AVE,41.90351924,-87.77878689
16051250040000,940 N HAYES AVE,41.90342398,-87.77878771
16051250050000,936 N HAYES AVE,41.90331773,-87.77878863
16051250060000,934 N HAYES AVE,41.90322254,-87.77880418
16051250070000,930 N HAYES AVE,41.90311632,-87.77881001
16051250080000,928 N HAYES AVE,41.90302479,-87.7787782
16051250090000,926 N HAYES AVE,41.90291144,-87.77878617
16051250100000,922 N HAYES AVE,41.90281367,-87.77878352
16051250110000,920 N HAYES AVE,41.90271591,-87.77878088
16051250130000,914 N HAYES AVE,41.90252691,-87.77878897
16051250140000,910 N HAYES AVE,41.90242005,-87.77879164
16051250150000,906 N HAYES AVE,41.90231572,-87.77877858
16051250160000,904 N HAYES AVE,41.90221545,-87.7787969
16051250170000,900 N HAYES AVE,41.90210745,-87.77875347
16051250180000,949 N TAYLOR AVE,41.90374328,-87.77816129
16051250190000,947 N TAYLOR AVE,41.90363704,-87.77816221
16051250200000,943 N TAYLOR AVE,41.90354168,-87.77814341
16051250210000,941 N TAYLOR AVE,41.90344279,-87.77814917
16051250220000,937 N TAYLOR AVE,41.90332921,-87.77815016
16051250230000,935 N TAYLOR AVE,41.90322291,-87.77814126
16051250240000,931 N TAYLOR AVE,41.90311666,-87.77814218
16051250250000,929 N TAYLOR AVE,41.90303833,-87.77814299
16051250260000,925 N TAYLOR AVE,41.90293526,-87.77812294
16051250270000,923 N TAYLOR AVE,41.90283468,-87.77807667
16051250280000,919 N TAYLOR AVE,41.90272934,-87.77812472
16051250290000,917 N TAYLOR AVE,41.90261853,-87.7781187
16051250300000,913 N TAYLOR AVE,41.90254509,-87.77810362
16051250310000,911 N TAYLOR AVE,41.90243818,-87.77809757
16051250320000,907 N TAYLOR AVE,41.90234174,-87.77810014
16051250330000,905 N TAYLOR AVE,41.90223232,-87.77811157
16051250340000,901 N TAYLOR AVE,41.902117,-87.77810656
16051260010000,948 N TAYLOR AVE,41.90375141,-87.77758751
16051260020000,944 N TAYLOR AVE,41.90364882,-87.7775884
16051260030000,942 N TAYLOR AVE,41.90356089,-87.77758916
16051260040000,940 N TAYLOR AVE,41.90344365,-87.77759018
16051260050000,936 N TAYLOR AVE,41.90335206,-87.77759098
16051260060000,932 N TAYLOR AVE,41.90323839,-87.77757233
16051260070000,930 N TAYLOR AVE,41.90315051,-87.77758291
16051260080000,928 N TAYLOR AVE,41.90304441,-87.77758435
16051260090000,924 N TAYLOR AVE,41.90294648,-87.77754679
16051260100000,922 N TAYLOR AVE,41.90284616,-87.77755465
16051260110000,918 N TAYLOR AVE,41.90274446,-87.77754855
16051260120000,916 N TAYLOR AVE,41.90264152,-87.77755293
16051260130000,912 N TAYLOR AVE,41.90253458,-87.77753989
16051260140000,910 N TAYLOR AVE,41.90243159,-87.7775338
16051260150000,906 N TAYLOR AVE,41.90232995,-87.77753817
16051260160000,904 N TAYLOR AVE,41.90222824,-87.77752858
