pin,year,class,char_yrblt
16051040280000,2026,204,1924.0
16051040290000,2020,203,1926.0
16051040290000,2021,203,1926.0
16051040290000,2022,203,1926.0
16051040290000,2023,203,1926.0
16051040290000,2024,203,1926.0
16051040290000,2025,203,1926.0
16051040290000,2026,203,1926.0
16051040300000,2020,206,1920.0
16051040300000,2021,206,1920.0
16051040300000,2022,206,1920.0
16051040300000,2023,206,1920.0
16051040300000,2024,206,1920.0
16051040300000,2025,206,1920.0
16051040300000,2026,206,1920.0
16051040310000,2020,523,
16051040310000,2021,523,
16051040310000,2022,523,
16051040310000,2023,523,
16051040310000,2024,523,
16051040310000,2025,523,
16051040310000,2026,523,
16051050010000,2020,212,1964.0
16051050010000,2021,212,1964.0
16051050010000,2022,212,1964.0
16051050010000,2023,212,1964.0
16051050010000,2024,212,1964.0
16051050010000,2025,212,1964.0
16051050010000,2026,212,1964.0
16051050070000,2020,590,
16051050070000,2021,391,
16051050070000,2022,391,
16051050070000,2023,391,
16051050070000,2024,391,
16051050070000,2025,391,
16051050070000,2026,391,
16051050080000,2020,590,
16051050080000,2021,391,
16051050080000,2022,391,
16051050080000,2023,391,
16051050080000,2024,391,
16051050080000,2025,391,
16051050080000,2026,391,
16051050090000,2020,590,
16051050090000,2021,391,
16051050090000,2022,391,
16051050090000,2023,391,
16051050090000,2024,391,
16051050090000,2025,391,
16051050090000,2026,391,
16051050100000,2020,206,1925.0
16051050100000,2021,206,1925.0
16051050100000,2022,206,1925.0
16051050100000,2023,206,1925.0
16051050100000,2024,206,1925.0
16051050100000,2025,206,1925.0
16051050100000,2026,206,1925.0
16051050110000,2020,203,1925.0
16051050110000,2021,203,1925.0
16051050110000,2022,203,1925.0
16051050110000,2023,203,1925.0
16051050110000,2024,203,1925.0
16051050110000,2025,203,1925.0
16051050110000,2026,203,1925.0
16051050120000,2020,206,1923.0
16051050120000,2021,206,1923.0
16051050120000,2022,206,1923.0
16051050120000,2023,206,1923.0
16051050120000,2024,206,1923.0
16051050120000,2025,206,1923.0
16051050120000,2026,206,1923.0
16051050130000,2020,203,1923.0
16051050130000,2021,203,1925.0
16051050130000,2022,203,1925.0
16051050130000,2023,203,1925.0
16051050130000,2024,203,1925.0
16051050130000,2025,203,1925.0
16051050130000,2026,203,1925.0
16051050140000,2020,205,1923.0
16051050140000,2021,205,1923.0
16051050140000,2022,205,1923.0
16051050140000,2023,203,1923.0
16051050140000,2024,203,1923.0
16051050140000,2025,203,1923.0
16051050140000,2026,203,1923.0
16051050150000,2020,203,1924.0
16051050150000,2021,203,1924.0
16051050150000,2022,203,1924.0
16051050150000,2023,203,1924.0
16051050150000,2024,203,1924.0
16051050150000,2025,203,1924.0
16051050150000,2026,203,1924.0
16051050160000,2020,204,1924.0
16051050160000,2021,204,1924.0
16051050160000,2022,204,1924.0
16051050160000,2023,204,1924.0
16051050160000,2024,204,1924.0
16051050160000,2025,204,1924.0
16051050160000,2026,204,1924.0
16051050170000,2020,205,1924.0
16051050170000,2021,205,1924.0
16051050170000,2022,205,1924.0
16051050170000,2023,205,1924.0
16051050170000,2024,205,1924.0
16051050170000,2025,205,1924.0
16051050170000,2026,205,1924.0
16051050180000,2020,205,1924.0
16051050180000,2021,205,1924.0
16051050180000,2022,205,1924.0
16051050180000,2023,205,1924.0
16051050180000,2024,205,1924.0
16051050180000,2025,205,1924.0
16051050180000,2026,205,1924.0
16051050190000,2020,203,1924.0
16051050190000,2021,203,1924.0
16051050190000,2022,203,1924.0
16051050190000,2023,203,1924.0
16051050190000,2024,203,1924.0
16051050190000,2025,203,1924.0
16051050190000,2026,203,1924.0
16051050200000,2020,205,1924.0
16051050200000,2021,205,1924.0
16051050200000,2022,205,1924.0
16051050200000,2023,205,1924.0
16051050200000,2024,205,1924.0
16051050200000,2025,205,1924.0
16051050200000,2026,205,1924.0
16051050210000,2020,203,1923.0
16051050210000,2021,203,1923.0
16051050210000,2022,203,1923.0
16051050210000,2023,203,1923.0
16051050210000,2024,203,1923.0
16051050210000,2025,203,1923.0
16051050210000,2026,203,1923.0
16051050220000,2020,204,1923.0
16051050220000,2021,204,1923.0
16051050220000,2022,204,1923.0
16051050220000,2023,204,1923.0
16051050220000,2024,204,1923.0
16051050220000,2025,204,1923.0
16051050220000,2026,204,1923.0
16051050230000,2020,206,1922.0
16051050230000,2021,206,1922.0
16051050230000,2022,206,1922.0
16051050230000,2023,206,1922.0
16051050230000,2024,206,1922.0
16051050230000,2025,206,1922.0
16051050230000,2026,206,1922.0
16051050240000,2020,203,1920.0
16051050240000,2021,203,1920.0
16051050240000,2022,203,1920.0
16051050240000,2023,203,1920.0
16051050240000,2024,203,1920.0
16051050240000,2025,203,1920.0
16051050240000,2026,203,1920.0
16051050250000,2020,203,1923.0
16051050250000,2021,203,1923.0
16051050250000,2022,203,1923.0
16051050250000,2023,203,1923.0
16051050250000,2024,203,1923.0
16051050250000,2025,203,1923.0
16051050250000,2026,203,1923.0
16051050260000,2020,206,1927.0
16051050260000,2021,206,1927.0
16051050260000,2022,206,1927.0
16051050260000,2023,206,1927.0
16051050260000,2024,206,1927.0
16051050260000,2025,206,1927.0
16051050260000,2026,206,1927.0
16051050270000,2020,203,1925.0
16051050270000,2021,203,1925.0
16051050270000,2022,203,1925.0
16051050270000,2023,203,1925.0
16051050270000,2024,203,1925.0
16051050270000,2025,203,1925.0
16051050270000,2026,203,1925.0
16051050280000,2020,203,1924.0
16051050280000,2021,203,1924.0
16051050280000,2022,203,1924.0
16051050280000,2023,203,1924.0
16051050280000,2024,203,1924.0
16051050280000,2025,203,1924.0
16051050280000,2026,203,1924.0
16051050290000,2020,204,1925.0
16051050290000,2021,204,1925.0
16051050290000,2022,204,1925.0
16051050290000,2023,204,1925.0
16051050290000,2024,204,1925.0
16051050290000,2025,204,1925.0
16051050290000,2026,204,1925.0
16051050300000,2020,203,1921.0
16051050300000,2021,203,1922.0
16051050300000,2022,203,1922.0
16051050300000,2023,203,1922.0
16051050300000,2024,203,1922.0
16051050300000,2025,203,1922.0
16051050300000,2026,203,1922.0
16051050310000,2020,204,1920.0
16051050310000,2021,204,1920.0
16051050310000,2022,204,1920.0
16051050310000,2023,204,1920.0
16051050310000,2024,204,1920.0
16051050310000,2025,204,1920.0
16051050310000,2026,204,1920.0
16051050320000,2020,204,1926.0
16051050320000,2021,204,1926.0
16051050320000,2022,204,1926.0
16051050320000,2023,204,1926.0
16051050320000,2024,204,1926.0
16051050320000,2025,204,1926.0
16051050320000,2026,204,1926.0
16051050330000,2020,204,1925.0
16051050330000,2021,204,1925.0
16051050330000,2022,204,1925.0
16051050330000,2023,204,1925.0
16051050330000,2024,204,1925.0
16051050330000,2025,204,1925.0
16051050330000,2026,204,1925.0
16051050340000,2020,212,1957.0
16051050340000,2021,212,1957.0
16051050340000,2022,212,1957.0
16051050340000,2023,212,1957.0
16051050340000,2024,212,1957.0
16051050340000,2025,212,1957.0
16051050340000,2026,212,1957.0
16051050350000,2020,517,
16051050350000,2021,517,
16051050350000,2022,517,
16051050350000,2023,517,
16051050350000,2024,517,
16051050350000,2025,517,
16051050350000,2026,517,
16051050370000,2020,517,
16051050370000,2021,517,
16051050370000,2022,517,
16051050370000,2023,517,
16051050370000,2024,517,
16051050370000,2025,517,
16051050370000,2026,517,
16051050380000,2020,212,1961.0
16051050380000,2021,212,1961.0
16051050380000,2022,212,1961.0
16051050380000,2023,212,1961.0
16051050380000,2024,212,1961.0
16051050380000,2025,212,1961.0
16051050380000,2026,212,1961.0
16051060110000,2020,205,1922.0
16051060110000,2021,205,1922.0
16051060110000,2022,205,1922.0
16051060110000,2023,205,1922.0
16051060110000,2024,205,1922.0
16051060110000,2025,205,1922.0
16051060110000,2026,205,1922.0
16051060120000,2020,203,1922.0
16051060120000,2021,203,1922.0
16051060120000,2022,203,1922.0
16051060120000,2023,203,1922.0
16051060120000,2024,203,1922.0
16051060120000,2025,203,1922.0
16051060120000,2026,203,1922.0
16051060130000,2020,203,1922.0
16051060130000,2021,203,1922.0
16051060130000,2022,203,1922.0
16051060130000,2023,203,1922.0
16051060130000,2024,203,1922.0
16051060130000,2025,203,1922.0
16051060130000,2026,203,1922.0
16051060140000,2020,203,1922.0
16051060140000,2021,203,1922.0
16051060140000,2022,203,1922.0
16051060140000,2023,203,1922.0
16051060140000,2024,203,1922.0
16051060140000,2025,203,1922.0
16051060140000,2026,203,1922.0
16051060150000,2020,203,1922.0
16051060150000,2021,203,1922.0
16051060150000,2022,203,1922.0
16051060150000,2023,203,1922.0
16051060150000,2024,203,1922.0
16051060150000,2025,203,1922.0
16051060150000,2026,203,1922.0
16051060160000,2020,204,1922.0
16051060160000,2021,204,1922.0
16051060160000,2022,204,1922.0
16051060160000,2023,204,1922.0
16051060160000,2024,204,1922.0
16051060160000,2025,204,1922.0
16051060160000,2026,204,1922.0
16051060170000,2020,204,1922.0
16051060170000,2021,204,1924.0
16051060170000,2022,204,1924.0
16051060170000,2023,204,1924.0
16051060170000,2024,204,1924.0
16051060170000,2025,204,1924.0
16051060170000,2026,204,1924.0
16051060180000,2020,203,1922.0
16051060180000,2021,203,1922.0
16051060180000,2022,203,1922.0
16051060180000,2023,203,1922.0
16051060180000,2024,203,1922.0
16051060180000,2025,203,1922.0
16051060180000,2026,203,1922.0
16051060190000,2020,315,
16051060190000,2021,315,
16051060190000,2022,315,
16051060190000,2023,315,
16051060190000,2024,315,
16051060190000,2025,315,
16051060190000,2026,315,
16051060200000,2020,204,1925.0
16051060200000,2021,204,1925.0
16051060200000,2022,204,1925.0
16051060200000,2023,204,1925.0
16051060200000,2024,204,1925.0
16051060200000,2025,204,1925.0
16051060200000,2026,204,1925.0
16051060210000,2020,241,
16051060210000,2021,241,
16051060210000,2022,241,
16051060210000,2023,241,
16051060210000,2024,241,
16051060210000,2025,241,
16051060210000,2026,241,
16051060220000,2020,211,1923.0
16051060220000,2021,211,1923.0
16051060220000,2022,211,1926.0
16051060220000,2023,211,1923.0
16051060220000,2024,211,1923.0
16051060220000,2025,211,1923.0
16051060220000,2026,211,1923.0
16051060230000,2020,211,1922.0
16051060230000,2021,211,1922.0
16051060230000,2022,211,1922.0
16051060230000,2023,211,1922.0
16051060230000,2024,211,1922.0
16051060230000,2025,211,1922.0
16051060230000,2026,211,1922.0
16051060240000,2020,205,1917.0
16051060240000,2021,205,1917.0
16051060240000,2022,205,1917.0
16051060240000,2023,205,1917.0
16051060240000,2024,205,1917.0
16051060240000,2025,205,1917.0
16051060240000,2026,205,1917.0
16051060250000,2020,211,1923.0
16051060250000,2021,211,1923.0
16051060250000,2022,211,1923.0
16051060250000,2023,211,1923.0
16051060250000,2024,211,1923.0
16051060250000,2025,211,1923.0
16051060250000,2026,211,1923.0
16051060260000,2020,203,1924.0
16051060260000,2021,203,1924.0
16051060260000,2022,203,1924.0
16051060260000,2023,203,1924.0
16051060260000,2024,203,1924.0
16051060260000,2025,203,1924.0
16051060260000,2026,203,1924.0
16051060270000,2020,205,1924.0
16051060270000,2021,205,1926.0
16051060270000,2022,205,1926.0
16051060270000,2023,205,1926.0
16051060270000,2024,205,1926.0
16051060270000,2025,205,1926.0
16051060270000,2026,205,1926.0
16051060280000,2020,203,1926.0
16051060280000,2021,203,1926.0
16051060280000,2022,203,1926.0
16051060280000,2023,203,1926.0
16051060280000,2024,203,1926.0
16051060280000,2025,203,1926.0
16051060280000,2026,203,1926.0
16051060290000,2020,204,1925.0
16051060290000,2021,204,1925.0
16051060290000,2022,204,1925.0
16051060290000,2023,204,1925.0
16051060290000,2024,204,1925.0
16051060290000,2025,204,1925.0
16051060290000,2026,204,1925.0
16051060300000,2020,206,1922.0
16051060300000,2021,206,1922.0
16051060300000,2022,206,1922.0
16051060300000,2023,206,1922.0
16051060300000,2024,206,1922.0
16051060300000,2025,206,1922.0
16051060300000,2026,206,1922.0
16051060310000,2020,203,1923.0
16051060310000,2021,203,1923.0
16051060310000,2022,203,1923.0
16051060310000,2023,203,1923.0
16051060310000,2024,203,1923.0
16051060310000,2025,203,1923.0
16051060310000,2026,203,1923.0
16051060330000,2020,528,
16051060330000,2021,528,
16051060330000,2022,528,
16051060330000,2023,528,
16051060330000,2024,528,
16051060330000,2025,528,
16051060330000,2026,528,
16051060341001,2020,299,
16051060341001,2021,299,
16051060341001,2022,299,
16051060341001,2023,299,
16051060341001,2024,299,
16051060341001,2025,299,
16051060341001,2026,299,
16051060341002,2020,299,
16051060341002,2021,299,
16051060341002,2022,299,
16051060341002,2023,299,
16051060341002,2024,299,
16051060341002,2025,299,
16051060341002,2026,299,
16051060341003,2020,299,
16051060341003,2021,299,
16051060341003,2022,299,
16051060341003,2023,299,
16051060341003,2024,299,
16051060341003,2025,299,
16051060341003,2026,299,
16051060341004,2020,299,
16051060341004,2021,299,
16051060341004,2022,299,
16051060341004,2023,299,
16051060341004,2024,299,
16051060341004,2025,299,
16051060341004,2026,299,
16051060341005,2020,299,
16051060341005,2021,299,
16051060341005,2022,299,
16051060341005,2023,299,
16051060341005,2024,299,
16051060341005,2025,299,
16051060341005,2026,299,
16051060341006,2020,299,
16051060341006,2021,299,
16051060341006,2022,299,
16051060341006,2023,299,
16051060341006,2024,299,
16051060341006,2025,299,
16051060341006,2026,299,
16051070010000,2020,206,1926.0
16051070010000,2021,206,1926.0
16051070010000,2022,206,1926.0
16051070010000,2023,206,1926.0
16051070010000,2024,206,1926.0
16051070010000,2025,206,1926.0
16051070010000,2026,206,1926.0
16051070020000,2020,205,1929.0
16051070020000,2021,205,1930.0
16051070020000,2022,205,1930.0
16051070020000,2023,205,1930.0
16051070020000,2024,205,1930.0
16051070020000,2025,205,1930.0
16051070020000,2026,205,1930.0
16051070030000,2020,204,1926.0
16051070030000,2021,204,1926.0
16051070030000,2022,204,1926.0
16051070030000,2023,204,1926.0
16051070030000,2024,204,1926.0
16051070030000,2025,204,1926.0
16051070030000,2026,204,1926.0
16051070040000,2020,206,1936.0
16051070040000,2021,206,1936.0
16051070040000,2022,206,1938.0
16051070040000,2023,206,1936.0
16051070040000,2024,206,1936.0
16051070040000,2025,206,1936.0
16051070040000,2026,206,1936.0
16051070050000,2020,203,1927.0
16051070050000,2021,203,1927.0
16051070050000,2022,203,1927.0
16051070050000,2023,203,1927.0
16051070050000,2024,203,1927.0
16051070050000,2025,203,1927.0
16051070050000,2026,203,1927.0
16051070060000,2020,204,1926.0
16051070060000,2021,204,1926.0
16051070060000,2022,204,1926.0
16051070060000,2023,204,1926.0
16051070060000,2024,204,1926.0
16051070060000,2025,204,1926.0
16051070060000,2026,204,1926.0
16051070070000,2020,204,1926.0
16051070070000,2021,204,1926.0
16051070070000,2022,204,1926.0
16051070070000,2023,204,1926.0
16051070070000,2024,204,1926.0
16051070070000,2025,204,1926.0
16051070070000,2026,204,1926.0
16051070080000,2020,205,1941.0
16051070080000,2021,205,1941.0
16051070080000,2022,205,1941.0
16051070080000,2023,205,1941.0
16051070080000,2024,205,1941.0
16051070080000,2025,205,1941.0
16051070080000,2026,205,1941.0
16051070090000,2020,206,1935.0
16051070090000,2021,206,1937.0
16051070090000,2022,206,1937.0
16051070090000,2023,206,1937.0
16051070090000,2024,206,1937.0
16051070090000,2025,206,1937.0
16051070090000,2026,206,1937.0
16051070100000,2020,278,2001.0
16051070100000,2021,278,2001.0
16051070100000,2022,278,2001.0
16051070100000,2023,278,2001.0
16051070100000,2024,278,2001.0
16051070100000,2025,278,2001.0
16051070100000,2026,278,2001.0
16051070110000,2020,203,1951.0
16051070110000,2021,203,1951.0
16051070110000,2022,203,1951.0
16051070110000,2023,203,1951.0
16051070110000,2024,203,1951.0
16051070110000,2025,203,1951.0
16051070110000,2026,203,1951.0
16051070120000,2020,203,1951.0
16051070120000,2021,203,1951.0
16051070120000,2022,203,1951.0
16051070120000,2023,203,1951.0
16051070120000,2024,203,1951.0
16051070120000,2025,203,1951.0
16051070120000,2026,203,1951.0
16051070130000,2020,204,1924.0
16051070130000,2021,204,1925.0
16051070130000,2022,204,1925.0
16051070130000,2023,204,1925.0
16051070130000,2024,204,1925.0
16051070130000,2025,204,1925.0
16051070130000,2026,204,1925.0
16051070140000,2020,204,1924.0
16051070140000,2021,204,1924.0
16051070140000,2022,204,1924.0
16051070140000,2023,204,1924.0
16051070140000,2024,204,1924.0
16051070140000,2025,204,1924.0
16051070140000,2026,204,1924.0
16051070150000,2020,204,1926.0
16051070150000,2021,204,1926.0
16051070150000,2022,204,1926.0
16051070150000,2023,204,1926.0
16051070150000,2024,204,1926.0
16051070150000,2025,204,1926.0
16051070150000,2026,204,1926.0
16051070160000,2020,204,1927.0
16051070160000,2021,204,1929.0
16051070160000,2022,204,1930.0
16051070160000,2023,204,1929.0
16051070160000,2024,204,1929.0
16051070160000,2025,204,1929.0
16051070160000,2026,204,1929.0
16051070170000,2020,203,1953.0
16051070170000,2021,203,1953.0
16051070170000,2022,203,1953.0
16051070170000,2023,203,1953.0
16051070170000,2024,203,1953.0
16051070170000,2025,203,1953.0
16051070170000,2026,203,1953.0
16051070180000,2020,204,1927.0
16051070180000,2021,204,1929.0
16051070180000,2022,204,1929.0
16051070180000,2023,204,1929.0
16051070180000,2024,204,1929.0
16051070180000,2025,204,1929.0
16051070180000,2026,204,1929.0
16051070210000,2020,205,1951.0
16051070210000,2021,205,1951.0
16051070210000,2022,205,1951.0
16051070210000,2023,205,1951.0
16051070210000,2024,205,1951.0
16051070210000,2025,205,1951.0
16051070210000,2026,205,1951.0
16051070220000,2020,203,1953.0
16051070220000,2021,203,1953.0
16051070220000,2022,203,1953.0
16051070220000,2023,203,1953.0
16051070220000,2024,203,1953.0
16051070220000,2025,203,1953.0
16051070220000,2026,203,1953.0
16051070230000,2020,203,1950.0
16051070230000,2021,203,1950.0
16051070230000,2022,203,1950.0
16051070230000,2023,203,1950.0
16051070230000,2024,203,1950.0
16051070230000,2025,203,1950.0
16051070230000,2026,203,1950.0
16051070240000,2020,241,
16051070240000,2021,241,
16051070240000,2022,241,
16051070240000,2023,241,
16051070240000,2024,241,
16051070240000,2025,241,
16051070240000,2026,241,
16051070250000,2020,203,1951.0
16051070250000,2021,203,1951.0
16051070250000,2022,203,1951.0
16051070250000,2023,203,1951.0
16051070250000,2024,203,1951.0
