pin,class,nbhd,mailed_bldg,mailed_land,mailed_tot,ap_lat,ap_lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,n_cards,lat,lon,coord_source,arcgis_name,parceltype
16061130200000,206,27010,117068,15932,133000,41.90411115,-87.80439594,1019 N MARION ST,,4084.0,8851.0,1929.0,Single-Family,1.0,41.90408137533976,-87.80450771680201,arcgis_pin14,16061130200000,BaseParcel
16061130210000,205,27010,51068,15932,67000,41.90396109,-87.80438408,1015 N MARION ST,,2136.0,8851.0,1929.0,Single-Family,1.0,41.903936098831835,-87.80450257746016,arcgis_pin14,16061130210000,BaseParcel
16061130220000,205,27010,44068,15932,60000,41.90378498,-87.80438116,1009 N MARION ST,,1830.0,8851.0,1929.0,Single-Family,1.0,41.90379082248953,-87.80449742425762,arcgis_pin14,16061130220000,BaseParcel
16061130230000,205,27010,47554,13446,61000,41.90367713,-87.80432964,1005 N MARION ST,,1825.0,7470.0,1930.0,Single-Family,1.0,41.90365649752677,-87.80449266411625,arcgis_pin14,16061130230000,BaseParcel
16061130240000,206,27010,62585,13415,76000,41.90354672,-87.80433508,1001 N MARION ST,,2354.0,7453.0,1930.0,Single-Family,1.0,41.90352228183077,-87.80448791418354,arcgis_pin14,16061130240000,BaseParcel
16061130260000,211,27010,57390,11610,69000,41.90440563,-87.80514994,1327 N HARLEM AVE 1,Three,4646.0,6450.0,1953.0,Multi-Family,1.0,41.90438749811074,-87.80515906170373,arcgis_pin14,16061130260000,BaseParcel
16061130270000,211,27010,16504,5670,22174,,,1321 N HARLEM AVE,Six,8730.0,3150.0,1953.0,Multi-Family,1.0,41.90431402627019,-87.80515639268927,arcgis_pin14,16061130270000,BaseParcel
16061130280000,241,27010,0,1080,1080,,,1321 N HARLEM AVE,,,,,,,41.90413584039315,-87.8051499391902,arcgis_pin14,16061130280000,BaseParcel
16061130300000,211,27010,61500,13500,75000,41.90380997,-87.80516214,1307 N HARLEM AVE,Three,4646.0,7500.0,1953.0,Multi-Family,1.0,41.90381111528136,-87.80513818257788,arcgis_pin14,16061130300000,BaseParcel
16061130310000,314,27010,67761,13039,80800,41.90367574,-87.80509162,1305 N HARLEM AVE,,,,,,,41.903665700982316,-87.8051329153081,arcgis_pin14,16061130310000,BaseParcel
