pin,class,nbhd,mailed_tot,lat,lon,address,char_apts,char_bldg_sf,char_land_sf,char_yrblt,char_use,pin_num_cards
16071200321021,299,27020,20958,,,"1033 ONTARIO ST 3DN",,,,,,
16071200321022,299,27020,20958,,,"1033 ONTARIO ST 1ES",,,,,,
16071200321023,299,27020,20958,,,"1033 ONTARIO ST 1EN",,,,,,
16071200321024,299,27020,20958,,,"1033 ONTARIO ST 2ES",,,,,,
16071200321025,299,27020,20958,,,"1033 ONTARIO ST 2EN",,,,,,
16071200321026,299,27020,20958,,,"1033 ONTARIO ST 3ES",,,,,,
16071200321027,299,27020,20958,,,"1033 ONTARIO ST 3EN",,,,,,
16071200321028,299,27020,27436,,,"1033 ONTARIO ST 1FS",,,,,,
16071200321029,299,27020,25911,,,"1033 ONTARIO ST 1FN",,,,,,
16071200321030,299,27020,27436,,,"1033 ONTARIO ST 2FS",,,,,,
16071200321031,299,27020,25911,,,"1033 ONTARIO ST 2FN",,,,,,
16071200321032,299,27020,27436,,,"1033 ONTARIO ST 3FS",,,,,,
16071200321033,299,27020,25911,,,"1033 ONTARIO ST 3FN",,,,,,
16071200321034,299,27020,14480,,,"1033 ONTARIO ST BFN",,,,,,
16071200330000,527,27020,840000,41.88905633,-87.80137413,"1020 LAKE ST",,,,,,
16071200350000,100,27020,1,,,"150 ONTARIO ST",,,,,,
16071200420000,295,27020,74000,41.89045921,-87.80252668,"198 N MARION ST",None,2424,1401,2006,Single-Family,1
16071200430000,295,27020,73000,41.89040742,-87.80252511,"196 N MARION ST",None,2304,1189,2006,Single-Family,1
16071200440000,295,27020,73000,41.89032733,-87.80252412,"194 N MARION ST",None,2304,1189,2006,Single-Family,1
16071200450000,295,27020,73000,41.89027112,-87.80252242,"192 N MARION ST",None,2304,1022,2006,Single-Family,1
16071200460000,295,27020,73000,41.89021772,-87.8025208,"190 N MARION ST",None,2304,1022,2006,Single-Family,1
